"Date","Price","Open","High","Low","Change %"
"Feb 05, 2013","1.5658","1.5757","1.5804","1.5628","-0.66"
"Feb 04, 2013","1.5762","1.5692","1.5772","1.5681","0.44"
"Feb 01, 2013","1.5693","1.5856","1.5878","1.5688","-1.03"
"Jan 31, 2013","1.5857","1.5798","1.5875","1.5773","0.35"
"Jan 30, 2013","1.5801","1.5762","1.5816","1.5724","0.24"
"Jan 29, 2013","1.5763","1.5693","1.5772","1.5683","0.43"
"Jan 28, 2013","1.5695","1.5800","1.5800","1.5673","-0.68"
"Jan 25, 2013","1.5803","1.5789","1.5826","1.5746","0.09"
"Jan 24, 2013","1.5789","1.5845","1.5850","1.5753","-0.36"
"Jan 23, 2013","1.5846","1.5836","1.5892","1.5800","0.04"
"Jan 22, 2013","1.5840","1.5828","1.5883","1.5808","0.06"
"Jan 21, 2013","1.5830","1.5871","1.5893","1.5804","-0.24"
"Jan 18, 2013","1.5868","1.5992","1.6007","1.5852","-0.78"
"Jan 17, 2013","1.5993","1.6004","1.6039","1.5954","-0.09"
"Jan 16, 2013","1.6007","1.6063","1.6080","1.5973","-0.37"
"Jan 15, 2013","1.6066","1.6078","1.6101","1.6030","-0.07"
"Jan 14, 2013","1.6078","1.6127","1.6154","1.6030","-0.34"
"Jan 11, 2013","1.6133","1.6167","1.6177","1.6087","-0.21"
"Jan 10, 2013","1.6167","1.6021","1.6168","1.6002","0.91"
"Jan 09, 2013","1.6022","1.6053","1.6075","1.5990","-0.21"
"Jan 08, 2013","1.6056","1.6114","1.6128","1.6027","-0.36"
"Jan 07, 2013","1.6114","1.6072","1.6117","1.6019","0.26"
"Jan 04, 2013","1.6072","1.6104","1.6108","1.6008","-0.22"
"Jan 03, 2013","1.6107","1.6255","1.6256","1.6089","-0.92"
"Jan 02, 2013","1.6256","1.6247","1.6380","1.6223","0.07"
"Jan 01, 2013","1.6244","1.6251","1.6320","1.6231","-0.06"
"Dec 31, 2012","1.6253","1.6169","1.6273","1.6132","0.51"
"Dec 28, 2012","1.6171","1.6097","1.6171","1.6076","0.45"
"Dec 27, 2012","1.6099","1.6137","1.6202","1.6064","-0.23"
"Dec 26, 2012","1.6136","1.6126","1.6170","1.6106","0.06"
"Dec 25, 2012","1.6127","1.6122","1.6143","1.6122","0.02"
"Dec 24, 2012","1.6123","1.6170","1.6206","1.6099","-0.31"
"Dec 21, 2012","1.6173","1.6276","1.6283","1.6150","-0.66"
"Dec 20, 2012","1.6280","1.6246","1.6295","1.6237","0.21"
"Dec 19, 2012","1.6246","1.6251","1.6306","1.6241","-0.04"
"Dec 18, 2012","1.6252","1.6203","1.6269","1.6192","0.30"
"Dec 17, 2012","1.6204","1.6184","1.6216","1.6150","0.23"
"Dec 14, 2012","1.6167","1.6111","1.6177","1.6102","0.34"
"Dec 13, 2012","1.6112","1.6148","1.6152","1.6083","-0.23"
"Dec 12, 2012","1.6149","1.6114","1.6171","1.6092","0.21"
"Dec 11, 2012","1.6115","1.6072","1.6122","1.6067","0.24"
"Dec 10, 2012","1.6076","1.6030","1.6096","1.6011","0.24"
"Dec 07, 2012","1.6038","1.6049","1.6061","1.6000","-0.08"
"Dec 06, 2012","1.6051","1.6094","1.6127","1.6037","-0.29"
"Dec 05, 2012","1.6097","1.6102","1.6118","1.6080","-0.02"
"Dec 04, 2012","1.6101","1.6090","1.6130","1.6084","0.07"
"Dec 03, 2012","1.6090","1.6010","1.6115","1.6001","0.48"
"Nov 30, 2012","1.6013","1.6038","1.6062","1.5986","-0.17"
"Nov 29, 2012","1.6041","1.6012","1.6048","1.5999","0.17"
"Nov 28, 2012","1.6014","1.6021","1.6025","1.5960","-0.05"
"Nov 27, 2012","1.6022","1.6025","1.6056","1.6007","-0.03"
"Nov 26, 2012","1.6027","1.6030","1.6038","1.5993","-0.04"
"Nov 23, 2012","1.6033","1.5935","1.6051","1.5923","0.60"
"Nov 22, 2012","1.5938","1.5950","1.5978","1.5916","-0.09"
"Nov 21, 2012","1.5952","1.5926","1.5955","1.5881","0.16"
"Nov 20, 2012","1.5926","1.5907","1.5936","1.5889","0.10"
"Nov 19, 2012","1.5910","1.5881","1.5922","1.5881","0.15"
"Nov 16, 2012","1.5886","1.5865","1.5901","1.5834","0.12"
"Nov 15, 2012","1.5867","1.5840","1.5879","1.5826","0.16"
"Nov 14, 2012","1.5841","1.5868","1.5901","1.5836","-0.20"
"Nov 13, 2012","1.5872","1.5875","1.5915","1.5855","-0.03"
"Nov 12, 2012","1.5876","1.5895","1.5914","1.5861","-0.13"
"Nov 09, 2012","1.5897","1.5982","1.6018","1.5887","-0.53"
"Nov 08, 2012","1.5982","1.5984","1.6004","1.5926","-0.03"
"Nov 07, 2012","1.5986","1.5997","1.6042","1.5951","-0.07"
"Nov 06, 2012","1.5997","1.5977","1.6007","1.5963","0.11"
"Nov 05, 2012","1.5979","1.6020","1.6039","1.5956","-0.29"
"Nov 02, 2012","1.6025","1.6129","1.6134","1.6005","-0.66"
"Nov 01, 2012","1.6131","1.6128","1.6175","1.6117","0.01"
"Oct 31, 2012","1.6130","1.6072","1.6138","1.6065","0.34"
"Oct 30, 2012","1.6075","1.6032","1.6086","1.6018","0.26"
"Oct 29, 2012","1.6033","1.6115","1.6122","1.6004","-0.45"
"Oct 26, 2012","1.6105","1.6116","1.6140","1.6078","-0.08"
"Oct 25, 2012","1.6118","1.6036","1.6144","1.6024","0.50"
"Oct 24, 2012","1.6038","1.5951","1.6047","1.5933","0.53"
"Oct 23, 2012","1.5953","1.6013","1.6024","1.5910","-0.39"
"Oct 22, 2012","1.6015","1.6005","1.6052","1.5988","0.06"
"Oct 19, 2012","1.6005","1.6043","1.6066","1.5995","-0.25"
"Oct 18, 2012","1.6045","1.6147","1.6170","1.6040","-0.64"
"Oct 17, 2012","1.6148","1.6109","1.6178","1.6106","0.23"
"Oct 16, 2012","1.6111","1.6069","1.6132","1.6058","0.25"
"Oct 15, 2012","1.6071","1.6070","1.6081","1.6019","-0.01"
"Oct 12, 2012","1.6072","1.6043","1.6096","1.6016","0.17"
"Oct 11, 2012","1.6045","1.6002","1.6054","1.5982","0.25"
"Oct 10, 2012","1.6005","1.6001","1.6034","1.5974","0.01"
"Oct 09, 2012","1.6003","1.6026","1.6046","1.5973","-0.15"
"Oct 08, 2012","1.6027","1.6133","1.6142","1.6018","-0.68"
"Oct 05, 2012","1.6137","1.6189","1.6217","1.6120","-0.33"
"Oct 04, 2012","1.6191","1.6075","1.6201","1.6070","0.72"
"Oct 03, 2012","1.6076","1.6131","1.6141","1.6064","-0.35"
"Oct 02, 2012","1.6133","1.6127","1.6187","1.6122","0.01"
"Oct 01, 2012","1.6131","1.6160","1.6174","1.6106","-0.22"
"Sep 28, 2012","1.6166","1.6233","1.6272","1.6112","-0.44"
"Sep 27, 2012","1.6237","1.6164","1.6243","1.6157","0.44"
"Sep 26, 2012","1.6166","1.6186","1.6209","1.6135","-0.14"
"Sep 25, 2012","1.6188","1.6216","1.6267","1.6180","-0.20"
"Sep 24, 2012","1.6220","1.6231","1.6248","1.6178","-0.05"
"Sep 21, 2012","1.6228","1.6213","1.6309","1.6210","0.07"
"Sep 20, 2012","1.6216","1.6219","1.6235","1.6161","-0.04"
"Sep 19, 2012","1.6222","1.6242","1.6270","1.6183","-0.14"
"Sep 18, 2012","1.6244","1.6248","1.6267","1.6219","-0.03"
"Sep 17, 2012","1.6249","1.6215","1.6273","1.6208","0.20"
"Sep 14, 2012","1.6217","1.6153","1.6256","1.6140","0.38"
"Sep 13, 2012","1.6155","1.6106","1.6174","1.6079","0.30"
"Sep 12, 2012","1.6107","1.6069","1.6130","1.6061","0.23"
"Sep 11, 2012","1.6070","1.5986","1.6083","1.5981","0.50"
"Sep 10, 2012","1.5990","1.6003","1.6019","1.5957","-0.10"
"Sep 07, 2012","1.6006","1.5929","1.6033","1.5920","0.46"
"Sep 06, 2012","1.5932","1.5900","1.5941","1.5880","0.19"
"Sep 05, 2012","1.5902","1.5868","1.5934","1.5824","0.20"
"Sep 04, 2012","1.5870","1.5883","1.5909","1.5856","-0.11"
"Sep 03, 2012","1.5887","1.5866","1.5898","1.5847","0.13"
"Aug 31, 2012","1.5866","1.5783","1.5895","1.5774","0.51"
"Aug 30, 2012","1.5786","1.5830","1.5874","1.5769","-0.30"
"Aug 29, 2012","1.5833","1.5816","1.5854","1.5800","0.09"
"Aug 28, 2012","1.5818","1.5794","1.5836","1.5751","0.15"
"Aug 27, 2012","1.5794","1.5811","1.5828","1.5788","-0.11"
"Aug 24, 2012","1.5812","1.5859","1.5869","1.5800","-0.30"
"Aug 23, 2012","1.5859","1.5880","1.5911","1.5854","-0.14"
"Aug 22, 2012","1.5881","1.5781","1.5881","1.5765","0.61"
"Aug 21, 2012","1.5784","1.5708","1.5803","1.5701","0.46"
"Aug 20, 2012","1.5711","1.5694","1.5717","1.5675","0.07"
"Aug 17, 2012","1.5700","1.5731","1.5738","1.5669","-0.22"
"Aug 16, 2012","1.5734","1.5681","1.5744","1.5634","0.32"
"Aug 15, 2012","1.5684","1.5675","1.5701","1.5658","0.04"
"Aug 14, 2012","1.5677","1.5682","1.5726","1.5669","-0.04"
"Aug 13, 2012","1.5684","1.5670","1.5716","1.5655","-0.04"
"Aug 10, 2012","1.5691","1.5637","1.5701","1.5574","0.33"
"Aug 09, 2012","1.5639","1.5655","1.5684","1.5603","-0.10"
"Aug 08, 2012","1.5655","1.5619","1.5676","1.5571","0.22"
"Aug 07, 2012","1.5621","1.5601","1.5684","1.5561","0.12"
"Aug 06, 2012","1.5603","1.5645","1.5665","1.5544","-0.26"
"Aug 03, 2012","1.5643","1.5513","1.5656","1.5502","0.83"
"Aug 02, 2012","1.5514","1.5535","1.5678","1.5488","-0.14"
"Aug 01, 2012","1.5536","1.5677","1.5690","1.5531","-0.90"
"Jul 31, 2012","1.5677","1.5709","1.5729","1.5623","-0.22"
"Jul 30, 2012","1.5711","1.5738","1.5752","1.5670","-0.24"
"Jul 27, 2012","1.5749","1.5686","1.5767","1.5662","0.40"
"Jul 26, 2012","1.5687","1.5499","1.5723","1.5468","1.23"
"Jul 25, 2012","1.5497","1.5505","1.5550","1.5456","-0.06"
"Jul 24, 2012","1.5506","1.5504","1.5551","1.5484","-0.01"
"Jul 23, 2012","1.5507","1.5605","1.5624","1.5482","-0.73"
"Jul 20, 2012","1.5621","1.5722","1.5725","1.5609","-0.66"
"Jul 19, 2012","1.5724","1.5651","1.5735","1.5634","0.45"
"Jul 18, 2012","1.5654","1.5651","1.5667","1.5580","-0.01"
"Jul 17, 2012","1.5655","1.5634","1.5677","1.5551","0.12"
"Jul 16, 2012","1.5636","1.5566","1.5654","1.5516","0.39"
"Jul 13, 2012","1.5575","1.5428","1.5580","1.5410","0.97"
"Jul 12, 2012","1.5425","1.5503","1.5515","1.5390","-0.50"
"Jul 11, 2012","1.5503","1.5516","1.5578","1.5484","-0.08"
"Jul 10, 2012","1.5516","1.5522","1.5549","1.5475","-0.08"
"Jul 09, 2012","1.5528","1.5478","1.5534","1.5468","0.25"
"Jul 06, 2012","1.5490","1.5522","1.5550","1.5459","-0.23"
"Jul 05, 2012","1.5526","1.5593","1.5623","1.5498","-0.44"
"Jul 04, 2012","1.5595","1.5686","1.5689","1.5573","-0.59"
"Jul 03, 2012","1.5688","1.5691","1.5713","1.5655","-0.05"
"Jul 02, 2012","1.5696","1.5697","1.5721","1.5638","-0.08"
"Jun 29, 2012","1.5709","1.5513","1.5715","1.5507","1.27"
"Jun 28, 2012","1.5512","1.5563","1.5623","1.5483","-0.37"
"Jun 27, 2012","1.5570","1.5632","1.5640","1.5544","-0.44"
"Jun 26, 2012","1.5639","1.5570","1.5650","1.5560","0.42"
"Jun 25, 2012","1.5573","1.5585","1.5594","1.5536","-0.11"
"Jun 22, 2012","1.5590","1.5595","1.5634","1.5554","0.00"
"Jun 21, 2012","1.5590","1.5708","1.5732","1.5576","-0.81"
"Jun 20, 2012","1.5717","1.5729","1.5777","1.5651","-0.05"
"Jun 19, 2012","1.5725","1.5668","1.5757","1.5613","0.35"
"Jun 18, 2012","1.5670","1.5727","1.5741","1.5634","-0.30"
"Jun 15, 2012","1.5717","1.5551","1.5726","1.5473","1.04"
"Jun 14, 2012","1.5555","1.5508","1.5563","1.5470","0.29"
"Jun 13, 2012","1.5510","1.5569","1.5597","1.5502","-0.42"
"Jun 12, 2012","1.5576","1.5474","1.5590","1.5453","0.62"
"Jun 11, 2012","1.5480","1.5535","1.5582","1.5475","0.04"
"Jun 08, 2012","1.5474","1.5530","1.5536","1.5401","-0.35"
"Jun 07, 2012","1.5529","1.5488","1.5600","1.5428","0.24"
"Jun 06, 2012","1.5492","1.5374","1.5515","1.5370","0.72"
"Jun 05, 2012","1.5381","1.5380","1.5407","1.5320","0.00"
"Jun 04, 2012","1.5381","1.5369","1.5415","1.5339","0.12"
"Jun 01, 2012","1.5363","1.5405","1.5437","1.5265","-0.27"
"May 31, 2012","1.5405","1.5475","1.5526","1.5359","-0.49"
"May 30, 2012","1.5481","1.5632","1.5637","1.5472","-1.02"
"May 29, 2012","1.5641","1.5681","1.5716","1.5606","-0.26"
"May 28, 2012","1.5682","1.5674","1.5717","1.5670","0.13"
"May 25, 2012","1.5661","1.5672","1.5699","1.5628","-0.07"
"May 24, 2012","1.5672","1.5691","1.5726","1.5637","-0.10"
"May 23, 2012","1.5688","1.5769","1.5771","1.5673","-0.48"
"May 22, 2012","1.5763","1.5824","1.5848","1.5740","-0.42"
"May 21, 2012","1.5830","1.5812","1.5841","1.5777","0.08"
"May 18, 2012","1.5817","1.5781","1.5837","1.5729","0.13"
"May 17, 2012","1.5796","1.5909","1.5932","1.5783","-0.74"
"May 16, 2012","1.5913","1.5996","1.5999","1.5887","-0.52"
"May 15, 2012","1.5996","1.6096","1.6113","1.5987","-0.60"
"May 14, 2012","1.6093","1.6057","1.6122","1.6048","0.12"
"May 11, 2012","1.6073","1.6128","1.6142","1.6060","-0.45"
"May 10, 2012","1.6145","1.6127","1.6182","1.6089","0.07"
"May 09, 2012","1.6133","1.6152","1.6158","1.6067","-0.15"
"May 08, 2012","1.6158","1.6192","1.6198","1.6121","-0.22"
"May 07, 2012","1.6193","1.6153","1.6197","1.6111","0.23"
"May 04, 2012","1.6156","1.6179","1.6201","1.6139","-0.16"
"May 03, 2012","1.6182","1.6199","1.6215","1.6160","-0.12"
"May 02, 2012","1.6201","1.6216","1.6238","1.6158","-0.12"
"May 01, 2012","1.6220","1.6234","1.6247","1.6184","-0.08"
"Apr 30, 2012","1.6233","1.6271","1.6301","1.6219","-0.21"
"Apr 27, 2012","1.6267","1.6176","1.6279","1.6150","0.56"
"Apr 26, 2012","1.6176","1.6164","1.6206","1.6156","0.05"
"Apr 25, 2012","1.6168","1.6140","1.6182","1.6078","0.17"
"Apr 24, 2012","1.6140","1.6124","1.6163","1.6107","0.07"
"Apr 23, 2012","1.6128","1.6130","1.6134","1.6072","0.01"
"Apr 20, 2012","1.6126","1.6052","1.6148","1.6035","0.45"
"Apr 19, 2012","1.6054","1.6019","1.6076","1.6005","0.20"
"Apr 18, 2012","1.6022","1.5923","1.6041","1.5891","0.64"
"Apr 17, 2012","1.5920","1.5895","1.5970","1.5859","0.13"
"Apr 16, 2012","1.5899","1.5851","1.5910","1.5816","0.32"
"Apr 13, 2012","1.5848","1.5958","1.5970","1.5841","-0.69"
"Apr 12, 2012","1.5958","1.5924","1.5985","1.5913","0.22"
"Apr 11, 2012","1.5923","1.5853","1.5938","1.5853","0.44"
"Apr 10, 2012","1.5854","1.5906","1.5931","1.5810","-0.33"
"Apr 09, 2012","1.5906","1.5877","1.5914","1.5836","0.21"
"Apr 06, 2012","1.5872","1.5829","1.5892","1.5825","0.27"
"Apr 05, 2012","1.5829","1.5903","1.5909","1.5805","-0.47"
"Apr 04, 2012","1.5903","1.5903","1.5911","1.5834","-0.01"
"Apr 03, 2012","1.5905","1.6036","1.6046","1.5892","-0.82"
"Apr 02, 2012","1.6036","1.6012","1.6062","1.5980","0.17"
"Mar 30, 2012","1.6008","1.5958","1.6037","1.5956","0.31"
"Mar 29, 2012","1.5958","1.5891","1.5964","1.5860","0.42"
"Mar 28, 2012","1.5892","1.5953","1.5964","1.5843","-0.38"
"Mar 27, 2012","1.5953","1.5960","1.6001","1.5942","-0.04"
"Mar 26, 2012","1.5960","1.5878","1.5974","1.5801","0.57"
"Mar 23, 2012","1.5870","1.5823","1.5909","1.5807","0.30"
"Mar 22, 2012","1.5823","1.5874","1.5893","1.5771","-0.32"
"Mar 21, 2012","1.5874","1.5864","1.5923","1.5818","0.07"
"Mar 20, 2012","1.5863","1.5886","1.5897","1.5832","-0.14"
"Mar 19, 2012","1.5886","1.5836","1.5914","1.5822","0.27"
"Mar 16, 2012","1.5844","1.5703","1.5861","1.5694","0.90"
"Mar 15, 2012","1.5703","1.5652","1.5737","1.5635","0.33"
"Mar 14, 2012","1.5651","1.5704","1.5744","1.5650","-0.34"
"Mar 13, 2012","1.5704","1.5651","1.5748","1.5621","0.34"
"Mar 12, 2012","1.5651","1.5668","1.5696","1.5603","-0.15"
"Mar 09, 2012","1.5674","1.5821","1.5830","1.5662","-0.94"
"Mar 08, 2012","1.5822","1.5732","1.5834","1.5725","0.57"
"Mar 07, 2012","1.5732","1.5720","1.5759","1.5698","0.08"
"Mar 06, 2012","1.5720","1.5874","1.5882","1.5696","-0.97"
"Mar 05, 2012","1.5874","1.5831","1.5877","1.5787","0.25"
"Mar 02, 2012","1.5834","1.5960","1.5966","1.5824","-0.79"
"Mar 01, 2012","1.5960","1.5921","1.5976","1.5897","0.24"
"Feb 29, 2012","1.5921","1.5920","1.5992","1.5905","0.00"
"Feb 28, 2012","1.5921","1.5831","1.5923","1.5800","0.57"
"Feb 27, 2012","1.5831","1.5884","1.5887","1.5811","-0.26"
"Feb 24, 2012","1.5872","1.5744","1.5900","1.5722","0.81"
"Feb 23, 2012","1.5744","1.5671","1.5751","1.5650","0.47"
"Feb 22, 2012","1.5670","1.5791","1.5814","1.5649","-0.77"
"Feb 21, 2012","1.5791","1.5830","1.5865","1.5773","-0.25"
"Feb 20, 2012","1.5830","1.5865","1.5880","1.5820","0.01"
"Feb 17, 2012","1.5828","1.5805","1.5862","1.5791","0.15"
"Feb 16, 2012","1.5805","1.5685","1.5817","1.5656","0.77"
"Feb 15, 2012","1.5685","1.5691","1.5736","1.5672","-0.03"
"Feb 14, 2012","1.5690","1.5722","1.5771","1.5646","-0.20"
"Feb 13, 2012","1.5722","1.5777","1.5828","1.5717","-0.22"
"Feb 10, 2012","1.5756","1.5812","1.5850","1.5730","-0.35"
"Feb 09, 2012","1.5812","1.5810","1.5884","1.5793","0.01"
"Feb 08, 2012","1.5810","1.5892","1.5929","1.5796","-0.52"
"Feb 07, 2012","1.5893","1.5812","1.5905","1.5789","0.51"
"Feb 06, 2012","1.5812","1.5801","1.5841","1.5731","-0.01"
"Feb 03, 2012","1.5814","1.5803","1.5860","1.5751","0.07"
"Feb 02, 2012","1.5803","1.5846","1.5859","1.5796","-0.28"
"Feb 01, 2012","1.5847","1.5760","1.5883","1.5707","0.55"
"Jan 31, 2012","1.5760","1.5705","1.5796","1.5701","0.34"
"Jan 30, 2012","1.5706","1.5723","1.5725","1.5654","-0.14"
"Jan 27, 2012","1.5728","1.5676","1.5741","1.5641","0.33"
"Jan 26, 2012","1.5676","1.5658","1.5734","1.5651","0.11"
"Jan 25, 2012","1.5658","1.5624","1.5678","1.5534","0.22"
"Jan 24, 2012","1.5624","1.5578","1.5629","1.5534","0.31"
"Jan 23, 2012","1.5576","1.5543","1.5602","1.5517","0.00"
"Jan 20, 2012","1.5576","1.5485","1.5578","1.5451","0.59"
"Jan 19, 2012","1.5485","1.5429","1.5493","1.5416","0.36"
"Jan 18, 2012","1.5429","1.5339","1.5442","1.5328","0.59"
"Jan 17, 2012","1.5339","1.5321","1.5405","1.5317","0.12"
"Jan 16, 2012","1.5321","1.5301","1.5352","1.5283","0.02"
"Jan 13, 2012","1.5318","1.5341","1.5409","1.5236","-0.15"
"Jan 12, 2012","1.5341","1.5336","1.5368","1.5280","0.03"
"Jan 11, 2012","1.5336","1.5472","1.5488","1.5309","-0.88"
"Jan 10, 2012","1.5472","1.5458","1.5500","1.5447","0.09"
"Jan 09, 2012","1.5458","1.5417","1.5470","1.5396","0.21"
"Jan 06, 2012","1.5426","1.5499","1.5525","1.5376","-0.47"
"Jan 05, 2012","1.5499","1.5610","1.5630","1.5468","-0.71"
"Jan 04, 2012","1.5610","1.5644","1.5669","1.5581","-0.22"
"Jan 03, 2012","1.5644","1.5518","1.5670","1.5507","0.81"
"Jan 02, 2012","1.5518","1.5523","1.5543","1.5469","-0.21"
"Dec 30, 2011","1.5550","1.5416","1.5572","1.5402","0.87"
"Dec 29, 2011","1.5416","1.5438","1.5476","1.5362","-0.14"
"Dec 28, 2011","1.5438","1.5663","1.5692","1.5438","-1.44"
"Dec 27, 2011","1.5663","1.5627","1.5680","1.5598","0.23"
"Dec 26, 2011","1.5627","1.5588","1.5631","1.5588","0.26"
"Dec 23, 2011","1.5587","1.5678","1.5708","1.5583","-0.58"
"Dec 22, 2011","1.5678","1.5668","1.5729","1.5650","0.06"
"Dec 21, 2011","1.5668","1.5668","1.5774","1.5649","0.00"
"Dec 20, 2011","1.5668","1.5508","1.5700","1.5502","1.03"
"Dec 19, 2011","1.5508","1.5521","1.5545","1.5466","-0.24"
"Dec 16, 2011","1.5545","1.5523","1.5557","1.5483","0.14"
"Dec 15, 2011","1.5523","1.5472","1.5530","1.5434","0.33"
"Dec 14, 2011","1.5472","1.5478","1.5531","1.5410","-0.04"
"Dec 13, 2011","1.5478","1.5574","1.5626","1.5452","-0.62"
"Dec 12, 2011","1.5574","1.5654","1.5658","1.5538","-0.62"
"Dec 09, 2011","1.5671","1.5634","1.5735","1.5586","0.24"
"Dec 08, 2011","1.5634","1.5698","1.5770","1.5611","-0.41"
"Dec 07, 2011","1.5698","1.5602","1.5722","1.5596","0.62"
"Dec 06, 2011","1.5602","1.5643","1.5664","1.5561","-0.26"
"Dec 05, 2011","1.5643","1.5606","1.5716","1.5588","0.29"
"Dec 02, 2011","1.5597","1.5683","1.5726","1.5577","-0.55"
"Dec 01, 2011","1.5683","1.5704","1.5756","1.5638","-0.13"
"Nov 30, 2011","1.5704","1.5596","1.5780","1.5527","0.69"
"Nov 29, 2011","1.5596","1.5498","1.5656","1.5470","0.63"
"Nov 28, 2011","1.5498","1.5487","1.5594","1.5459","0.38"
"Nov 25, 2011","1.5440","1.5477","1.5518","1.5424","-0.24"
"Nov 24, 2011","1.5477","1.5521","1.5567","1.5470","-0.28"
"Nov 23, 2011","1.5521","1.5647","1.5656","1.5496","-0.81"
"Nov 22, 2011","1.5647","1.5638","1.5692","1.5583","0.06"
"Nov 21, 2011","1.5638","1.5774","1.5776","1.5613","-1.06"
"Nov 18, 2011","1.5806","1.5749","1.5888","1.5738","0.36"
"Nov 17, 2011","1.5749","1.5707","1.5812","1.5691","0.27"
"Nov 16, 2011","1.5707","1.5803","1.5816","1.5696","-0.61"
"Nov 15, 2011","1.5803","1.5898","1.5932","1.5799","-0.60"
"Nov 14, 2011","1.5898","1.6076","1.6092","1.5881","-1.04"
"Nov 11, 2011","1.6065","1.5938","1.6093","1.5896","0.80"
"Nov 10, 2011","1.5938","1.5911","1.5985","1.5869","0.17"
"Nov 09, 2011","1.5911","1.6098","1.6120","1.5903","-1.16"
"Nov 08, 2011","1.6098","1.6063","1.6130","1.6036","0.22"
"Nov 07, 2011","1.6063","1.6034","1.6079","1.5980","0.18"
"Nov 04, 2011","1.6034","1.6035","1.6063","1.5946","-0.01"
"Nov 03, 2011","1.6035","1.5908","1.6062","1.5877","0.80"
"Nov 02, 2011","1.5908","1.5940","1.6047","1.5884","-0.20"
"Nov 01, 2011","1.5940","1.6076","1.6094","1.5891","-0.85"
"Oct 31, 2011","1.6076","1.6111","1.6166","1.5965","-0.32"
"Oct 28, 2011","1.6127","1.6098","1.6152","1.6072","0.18"
"Oct 27, 2011","1.6098","1.5971","1.6142","1.5967","0.80"
"Oct 26, 2011","1.5971","1.6003","1.6042","1.5891","-0.20"
"Oct 25, 2011","1.6003","1.5997","1.6039","1.5958","0.04"
"Oct 24, 2011","1.5997","1.5942","1.6007","1.5901","0.29"
"Oct 21, 2011","1.5951","1.5800","1.5974","1.5754","0.96"
"Oct 20, 2011","1.5800","1.5772","1.5803","1.5682","0.18"
"Oct 19, 2011","1.5772","1.5703","1.5848","1.5700","0.44"
"Oct 18, 2011","1.5703","1.5747","1.5822","1.5632","-0.28"
"Oct 17, 2011","1.5747","1.5816","1.5848","1.5731","-0.46"
"Oct 14, 2011","1.5819","1.5744","1.5853","1.5722","0.48"
"Oct 13, 2011","1.5744","1.5734","1.5784","1.5667","0.06"
"Oct 12, 2011","1.5734","1.5580","1.5798","1.5543","0.99"
"Oct 11, 2011","1.5580","1.5646","1.5664","1.5574","-0.42"
"Oct 10, 2011","1.5646","1.5550","1.5689","1.5545","0.57"
"Oct 07, 2011","1.5558","1.5438","1.5646","1.5424","0.78"
"Oct 06, 2011","1.5438","1.5467","1.5500","1.5272","-0.19"
"Oct 05, 2011","1.5467","1.5465","1.5492","1.5395","0.01"
"Oct 04, 2011","1.5465","1.5432","1.5496","1.5341","0.21"
"Oct 03, 2011","1.5432","1.5572","1.5583","1.5420","-0.98"
"Sep 30, 2011","1.5584","1.5609","1.5666","1.5533","-0.16"
"Sep 29, 2011","1.5609","1.5550","1.5716","1.5543","0.38"
"Sep 28, 2011","1.5550","1.5633","1.5678","1.5550","-0.53"
"Sep 27, 2011","1.5633","1.5552","1.5705","1.5528","0.52"
"Sep 26, 2011","1.5552","1.5476","1.5570","1.5432","0.69"
"Sep 23, 2011","1.5446","1.5388","1.5492","1.5375","0.38"
"Sep 22, 2011","1.5388","1.5499","1.5503","1.5329","-0.72"
"Sep 21, 2011","1.5499","1.5734","1.5741","1.5484","-1.49"
"Sep 20, 2011","1.5734","1.5672","1.5748","1.5659","0.40"
"Sep 19, 2011","1.5672","1.5710","1.5756","1.5634","-0.76"
"Sep 16, 2011","1.5792","1.5798","1.5841","1.5745","-0.04"
"Sep 15, 2011","1.5798","1.5771","1.5869","1.5732","0.17"
"Sep 14, 2011","1.5771","1.5783","1.5815","1.5707","-0.08"
"Sep 13, 2011","1.5783","1.5847","1.5870","1.5763","-0.40"
"Sep 12, 2011","1.5847","1.5855","1.5885","1.5774","-0.21"
"Sep 09, 2011","1.5881","1.5957","1.5991","1.5845","-0.48"
"Sep 08, 2011","1.5957","1.5970","1.6083","1.5914","-0.08"
"Sep 07, 2011","1.5970","1.5952","1.6040","1.5919","0.11"
"Sep 06, 2011","1.5952","1.6089","1.6202","1.5922","-0.85"
"Sep 05, 2011","1.6089","1.6164","1.6185","1.6062","-0.79"
"Sep 02, 2011","1.6217","1.6194","1.6254","1.6172","0.14"
"Sep 01, 2011","1.6194","1.6246","1.6253","1.6132","-0.32"
"Aug 31, 2011","1.6246","1.6312","1.6334","1.6232","-0.40"
"Aug 30, 2011","1.6312","1.6398","1.6420","1.6256","-0.52"
"Aug 29, 2011","1.6398","1.6347","1.6454","1.6342","0.18"
"Aug 26, 2011","1.6368","1.6291","1.6379","1.6209","0.47"
"Aug 25, 2011","1.6291","1.6366","1.6397","1.6262","-0.46"
"Aug 24, 2011","1.6366","1.6496","1.6534","1.6353","-0.79"
"Aug 23, 2011","1.6496","1.6457","1.6571","1.6455","0.24"
"Aug 22, 2011","1.6457","1.6476","1.6521","1.6437","-0.06"
"Aug 19, 2011","1.6467","1.6478","1.6618","1.6446","-0.07"
"Aug 18, 2011","1.6478","1.6534","1.6555","1.6421","-0.34"
